Country,Date,ConfirmedCases,NewCases
Luxembourg,19/07/2021,72985,226
Madagascar,19/07/2021,42538,2
Malawi,19/07/2021,43817,347
Malaysia,19/07/2021,927533,10972
Maldives,19/07/2021,76019,140
Mali,19/07/2021,14513,0
Malta,19/07/2021,32616,146
Marshall Islands,19/07/2021,4,0
Mauritania,19/07/2021,22753,116
Mauritius,19/07/2021,2535,0
Mexico,19/07/2021,2664444,5307
Micronesia,19/07/2021,1,0
Moldova,19/07/2021,258007,61
Monaco,19/07/2021,2693,11
Mongolia,19/07/2021,148424,0
Montenegro,19/07/2021,100690,28
Morocco,19/07/2021,558785,1153
Mozambique,19/07/2021,100785,1373
MS Zaandam,19/07/2021,9,0
Namibia,19/07/2021,112824,664
Nepal,19/07/2021,668751,1642
Netherlands,19/07/2021,1835841,8925
New Zealand,19/07/2021,2823,5
Nicaragua,19/07/2021,8767,0
Niger,19/07/2021,5590,3
Nigeria,19/07/2021,169678,146
North Macedonia,19/07/2021,155931,9
Norway,19/07/2021,134534,195
Oman,19/07/2021,289042,0
Pakistan,19/07/2021,993872,2145
Palau,19/07/2021,0,0
Panama,19/07/2021,423366,688
Papua New Guinea,19/07/2021,17467,127
Paraguay,19/07/2021,445565,573
Peru,19/07/2021,2094445,691
Philippines,19/07/2021,1513396,5641
Poland,19/07/2021,2881491,67
Portugal,19/07/2021,932540,1855
Qatar,19/07/2021,224402,124
Romania,19/07/2021,1081678,46
Russia,19/07/2021,5908691,24098
Rwanda,19/07/2021,58235,913
Saint Kitts and Nevis,19/07/2021,554,4
Saint Lucia,19/07/2021,5481,1
Saint Vincent and the Grenadines,19/07/2021,2263,3
Samoa,19/07/2021,3,0
San Marino,19/07/2021,5099,5
Sao Tome and Principe,19/07/2021,2410,0
Saudi Arabia,19/07/2021,510869,1293
Senegal,19/07/2021,52671,575
Serbia,19/07/2021,718817,227
Seychelles,19/07/2021,17541,307
Sierra Leone,19/07/2021,6191,5
Singapore,19/07/2021,63245,172
Slovakia,19/07/2021,392104,4
Slovenia,19/07/2021,258199,9
Solomon Islands,19/07/2021,20,0
Somalia,19/07/2021,15123,0
South Africa,19/07/2021,2302304,7209
South Sudan,19/07/2021,10917,0
Spain,19/07/2021,4161850,61628
Sri Lanka,19/07/2021,286419,1487
Sudan,19/07/2021,37138,152
Summer Olympics 2020,19/07/2021,61,42
Suriname,19/07/2021,24312,40
Sweden,19/07/2021,1094287,0
Switzerland,19/07/2021,709536,1560
Syria,19/07/2021,25840,6
Taiwan*,19/07/2021,15429,21
Tajikistan,19/07/2021,14177,99
Tanzania,19/07/2021,509,0
Thailand,19/07/2021,415170,11784
Timor-Leste,19/07/2021,10142,14
Togo,19/07/2021,14680,31
Trinidad and Tobago,19/07/2021,36198,181
Tunisia,19/07/2021,548753,2520
Turkey,19/07/2021,5537386,15347
Uganda,19/07/2021,90656,265
Ukraine,19/07/2021,2318752,717
United Arab Emirates,19/07/2021,662486,1508
United Kingdom,19/07/2021,5495947,40671
Uruguay,19/07/2021,379072,197
US,19/07/2021,34132071,52111
Uzbekistan,19/07/2021,119973,585
Vanuatu,19/07/2021,4,0
Venezuela,19/07/2021,293866,1087
Vietnam,19/07/2021,60180,4335
West Bank and Gaza,19/07/2021,315761,120
Yemen,19/07/2021,6987,6
Zambia,19/07/2021,186279,630
Zimbabwe,19/07/2021,85732,2113
Afghanistan,20/07/2021,142414,925
Albania,20/07/2021,132740,43
Algeria,20/07/2021,155784,1298
Andorra,20/07/2021,14379,20
Angola,20/07/2021,41061,155
Antigua and Barbuda,20/07/2021,1275,0
Argentina,20/07/2021,4784219,15077
Armenia,20/07/2021,227716,194
Australia,20/07/2021,32266,146
Austria,20/07/2021,654314,316
Azerbaijan,20/07/2021,338837,251
Bahamas,20/07/2021,13604,38
Bahrain,20/07/2021,268027,78
Bangladesh,20/07/2021,1128889,11579
Barbados,20/07/2021,4292,23
Belarus,20/07/2021,435620,600
Belgium,20/07/2021,1108675,1467
Belize,20/07/2021,13816,44
Benin,20/07/2021,8244,0
Bhutan,20/07/2021,2455,28
Bolivia,20/07/2021,463125,0
Bosnia and Herzegovina,20/07/2021,205340,27
Botswana,20/07/2021,91902,0
Brazil,20/07/2021,19419437,27592
Brunei,20/07/2021,305,22
Bulgaria,20/07/2021,423223,145
Burkina Faso,20/07/2021,13537,1
Burma,20/07/2021,240570,5860
Burundi,20/07/2021,5942,48
Cabo Verde,20/07/2021,33356,39
Cambodia,20/07/2021,68796,825
Cameroon,20/07/2021,81467,0
Canada,20/07/2021,1431691,313
Central African Republic,20/07/2021,7147,5
Chad,20/07/2021,4965,1
Chile,20/07/2021,1601858,975
China,20/07/2021,104362,7
Colombia,20/07/2021,4668750,12829
Comoros,20/07/2021,4011,0
Congo (Brazzaville),20/07/2021,13050,52
Congo (Kinshasa),20/07/2021,46725,369
Costa Rica,20/07/2021,394135,1354
Cote d'Ivoire,20/07/2021,49288,69
Croatia,20/07/2021,361759,146
Cuba,20/07/2021,294449,6057
Cyprus,20/07/2021,93247,995
Czechia,20/07/2021,1671372,227
Denmark,20/07/2021,308788,830
Diamond Princess,20/07/2021,712,0
Djibouti,20/07/2021,11628,1
Dominica,20/07/2021,206,0
Dominican Republic,20/07/2021,337975,237
Ecuador,20/07/2021,477946,1634
Egypt,20/07/2021,283813,51
El Salvador,20/07/2021,82852,0
Equatorial Guinea,20/07/2021,8848,20
Eritrea,20/07/2021,6450,8
Estonia,20/07/2021,131963,81
Eswatini,20/07/2021,21496,253
Ethiopia,20/07/2021,277877,97
Fiji,20/07/2021,19352,1054
Finland,20/07/2021,100773,461
France,20/07/2021,5952339,18217
Gabon,20/07/2021,25283,0
Gambia,20/07/2021,6920,0
Georgia,20/07/2021,390945,2616
Germany,20/07/2021,3754846,1626
Ghana,20/07/2021,99160,343
Greece,20/07/2021,463473,4327
Grenada,20/07/2021,161,0
Guatemala,20/07/2021,337762,3387
Guinea,20/07/2021,24765,54
Guinea-Bissau,20/07/2021,4087,35
Guyana,20/07/2021,21668,106
Haiti,20/07/2021,19563,16
Holy See,20/07/2021,27,0
Honduras,20/07/2021,282686,1082
Hungary,20/07/2021,808889,25
Iceland,20/07/2021,6832,114
India,20/07/2021,31216337,42015
Indonesia,20/07/2021,2950058,38325
Iran,20/07/2021,3576148,27444
Iraq,20/07/2021,1510517,8922
Ireland,20/07/2021,286691,1110
Israel,20/07/2021,854434,1491
Italy,20/07/2021,4293083,3555
Jamaica,20/07/2021,51282,62
Japan,20/07/2021,848222,3836
Jordan,20/07/2021,762420,1195
Kazakhstan,20/07/2021,563173,15663
Kenya,20/07/2021,193807,618
Kiribati,20/07/2021,2,0
"Korea, South",20/07/2021,182265,1784
Kosovo,20/07/2021,107921,15
Kuwait,20/07/2021,387912,1043
Kyrgyzstan,20/07/2021,151607,1291
Laos,20/07/2021,3710,170
Latvia,20/07/2021,138238,54
Lebanon,20/07/2021,551789,632
Lesotho,20/07/2021,12398,0
Liberia,20/07/2021,5396,0
Libya,20/07/2021,226701,1781
Liechtenstein,20/07/2021,3069,0
Lithuania,20/07/2021,279914,101
Luxembourg,20/07/2021,73074,89
Madagascar,20/07/2021,42551,13
Malawi,20/07/2021,44684,867
Malaysia,20/07/2021,939899,12366
Maldives,20/07/2021,76188,169
Mali,20/07/2021,14522,9
Malta,20/07/2021,32833,217
Marshall Islands,20/07/2021,4,0
Mauritania,20/07/2021,22929,176
Mauritius,20/07/2021,2731,196
Mexico,20/07/2021,2678297,13853
Micronesia,20/07/2021,1,0
Moldova,20/07/2021,258096,89
Monaco,20/07/2021,2717,24
Mongolia,20/07/2021,149733,1309
Montenegro,20/07/2021,100755,65
Morocco,20/07/2021,562416,3631
Mozambique,20/07/2021,102009,1224
MS Zaandam,20/07/2021,9,0
Namibia,20/07/2021,113438,614
Nepal,20/07/2021,670953,2202
Netherlands,20/07/2021,1842653,6812
New Zealand,20/07/2021,2829,6
Nicaragua,20/07/2021,9108,341
Niger,20/07/2021,5594,4
Nigeria,20/07/2021,169884,206
North Macedonia,20/07/2021,155931,0
Norway,20/07/2021,134780,246
Oman,20/07/2021,289042,0
Pakistan,20/07/2021,996451,2579
Palau,20/07/2021,0,0
Panama,20/07/2021,424455,1089
Papua New Guinea,20/07/2021,17515,48
Paraguay,20/07/2021,446267,702
Peru,20/07/2021,2096013,1568
Philippines,20/07/2021,1517903,4507
Poland,20/07/2021,2881594,103
Portugal,20/07/2021,935246,2706
Qatar,20/07/2021,224510,108
Romania,20/07/2021,1081773,95
Russia,20/07/2021,5931925,23234
Rwanda,20/07/2021,59141,906
Saint Kitts and Nevis,20/07/2021,557,3
Saint Lucia,20/07/2021,5484,3
Saint Vincent and the Grenadines,20/07/2021,2263,0
Samoa,20/07/2021,3,0
San Marino,20/07/2021,5099,0
Sao Tome and Principe,20/07/2021,2410,0
Saudi Arabia,20/07/2021,512142,1273
Senegal,20/07/2021,53573,902
Serbia,20/07/2021,719006,189
Seychelles,20/07/2021,17541,0
Sierra Leone,20/07/2021,6198,7
Singapore,20/07/2021,63440,195
Slovakia,20/07/2021,392139,35
Slovenia,20/07/2021,258287,88
Solomon Islands,20/07/2021,20,0
Somalia,20/07/2021,15162,39
South Africa,20/07/2021,2311232,8928
South Sudan,20/07/2021,10917,0
Spain,20/07/2021,4189136,27286
Sri Lanka,20/07/2021,287973,1554
Sudan,20/07/2021,37138,0
Summer Olympics 2020,20/07/2021,61,0
Suriname,20/07/2021,24435,123
Sweden,20/07/2021,1095279,992
Switzerland,20/07/2021,710243,707
Syria,20/07/2021,25845,5
Taiwan*,20/07/2021,15453,24
Tajikistan,20/07/2021,14228,51
Tanzania,20/07/2021,509,0
Thailand,20/07/2021,426475,11305
Timor-Leste,20/07/2021,10174,32
Togo,20/07/2021,14769,89
Trinidad and Tobago,20/07/2021,36354,156
Tunisia,20/07/2021,554911,6158
Turkey,20/07/2021,5546166,8780
Uganda,20/07/2021,90910,254
Ukraine,20/07/2021,2319886,1134
United Arab Emirates,20/07/2021,664027,1541
United Kingdom,20/07/2021,5542635,46688
Uruguay,20/07/2021,379376,304
US,20/07/2021,34174774,42703
Uzbekistan,20/07/2021,120631,658
Vanuatu,20/07/2021,4,0
Venezuela,20/07/2021,293866,0
Vietnam,20/07/2021,65607,5427
West Bank and Gaza,20/07/2021,315761,0
Yemen,20/07/2021,6992,5
Zambia,20/07/2021,187602,1323
Zimbabwe,20/07/2021,88415,2683
Afghanistan,21/07/2021,142414,0
Albania,21/07/2021,132763,23
Algeria,21/07/2021,157005,1221
Andorra,21/07/2021,14379,0
Angola,21/07/2021,41227,166
Antigua and Barbuda,21/07/2021,1275,0
Argentina,21/07/2021,4798851,14632
Armenia,21/07/2021,227936,220
Australia,21/07/2021,32426,160
Austria,21/07/2021,654745,431
Azerbaijan,21/07/2021,339062,225
Bahamas,21/07/2021,13781,177
Bahrain,21/07/2021,268092,65
Bangladesh,21/07/2021,1136503,7614
Barbados,21/07/2021,4302,10
Belarus,21/07/2021,436595,975
Belgium,21/07/2021,1108675,0
Belize,21/07/2021,13865,49
Benin,21/07/2021,8244,0
Bhutan,21/07/2021,2456,1
Bolivia,21/07/2021,465351,2226
Bosnia and Herzegovina,21/07/2021,205345,5
Botswana,21/07/2021,91902,0
Brazil,21/07/2021,19473954,54517
Brunei,21/07/2021,305,0
Bulgaria,21/07/2021,423319,96
Burkina Faso,21/07/2021,13537,0
Burma,21/07/2021,246663,6093
Burundi,21/07/2021,5996,54
Cabo Verde,21/07/2021,33395,39
Cambodia,21/07/2021,69608,812
Cameroon,21/07/2021,81467,0
Canada,21/07/2021,1432208,517
Central African Republic,21/07/2021,7147,0
Chad,21/07/2021,4965,0
Chile,21/07/2021,1602854,996
China,21/07/2021,104440,78
Colombia,21/07/2021,4679994,11244
Comoros,21/07/2021,4011,0
Congo (Brazzaville),21/07/2021,13050,0
Congo (Kinshasa),21/07/2021,46866,141
Costa Rica,21/07/2021,395667,1532
Cote d'Ivoire,21/07/2021,49288,0
Croatia,21/07/2021,361950,191
Cuba,21/07/2021,300854,6405
Cyprus,21/07/2021,94261,1014
Czechia,21/07/2021,1671685,313
Denmark,21/07/2021,309647,859
Diamond Princess,21/07/2021,712,0
Djibouti,21/07/2021,11628,0
Dominica,21/07/2021,206,0
Dominican Republic,21/07/2021,338291,316
Ecuador,21/07/2021,478615,669
Egypt,21/07/2021,283862,49
El Salvador,21/07/2021,84144,1292
Equatorial Guinea,21/07/2021,8848,0
Eritrea,21/07/2021,6473,23
Estonia,21/07/2021,132059,96
Eswatini,21/07/2021,21736,240
Ethiopia,21/07/2021,277959,82
Fiji,21/07/2021,20443,1091
Finland,21/07/2021,101226,453
France,21/07/2021,5973912,21573
Gabon,21/07/2021,25309,26
Gambia,21/07/2021,6920,0
Georgia,21/07/2021,393360,2415
Germany,21/07/2021,3756497,1651
Ghana,21/07/2021,99160,0
Greece,21/07/2021,466441,2968
Grenada,21/07/2021,164,3
Guatemala,21/07/2021,340857,3095
Guinea,21/07/2021,24823,58
Guinea-Bissau,21/07/2021,4108,21
Guyana,21/07/2021,21733,65
Haiti,21/07/2021,19563,0
Holy See,21/07/2021,27,0
Honduras,21/07/2021,284187,1501
Hungary,21/07/2021,808945,56
Iceland,21/07/2021,6897,65
India,21/07/2021,31257720,41383
Indonesia,21/07/2021,2983830,33772
Iran,21/07/2021,3603527,27379
Iraq,21/07/2021,1518837,8320
Ireland,21/07/2021,287951,1260
Israel,21/07/2021,855552,1118
Italy,21/07/2021,4297337,4254
Jamaica,21/07/2021,51408,126
Japan,21/07/2021,853137,4915
Jordan,21/07/2021,762706,286
Kazakhstan,21/07/2021,568915,5742
Kenya,21/07/2021,194310,503
Kiribati,21/07/2021,2,0
"Korea, South",21/07/2021,184103,1838
Kosovo,21/07/2021,107926,5
Kuwait,21/07/2021,388881,969
Kyrgyzstan,21/07/2021,152709,1102
Laos,21/07/2021,3863,153
Latvia,21/07/2021,138300,62
Lebanon,21/07/2021,552328,539
Lesotho,21/07/2021,12630,232
Liberia,21/07/2021,5396,0
Libya,21/07/2021,226701,0
Liechtenstein,21/07/2021,3070,1
Lithuania,21/07/2021,280093,179
Luxembourg,21/07/2021,73215,141
Madagascar,21/07/2021,42558,7
Malawi,21/07/2021,45465,781
Malaysia,21/07/2021,951884,11985
Maldives,21/07/2021,76332,144
Mali,21/07/2021,14524,2
Malta,21/07/2021,33032,199
Marshall Islands,21/07/2021,4,0
Mauritania,21/07/2021,23093,164
Mauritius,21/07/2021,3120,389
Mexico,21/07/2021,2693495,15198
Micronesia,21/07/2021,1,0
Moldova,21/07/2021,258237,141
Monaco,21/07/2021,2728,11
Mongolia,21/07/2021,152539,2806
Montenegro,21/07/2021,100802,47
Morocco,21/07/2021,566356,3940
Mozambique,21/07/2021,103713,1704
MS Zaandam,21/07/2021,9,0
Namibia,21/07/2021,113905,467
Nepal,21/07/2021,672871,1918
Netherlands,21/07/2021,1849652,6999
New Zealand,21/07/2021,2836,7
Nicaragua,21/07/2021,9108,0
Niger,21/07/2021,5594,0
Nigeria,21/07/2021,169884,0
North Macedonia,21/07/2021,155965,34
Norway,21/07/2021,134969,189
Oman,21/07/2021,289042,0
Pakistan,21/07/2021,998609,2158
Palau,21/07/2021,0,0
Panama,21/07/2021,425599,1144
Papua New Guinea,21/07/2021,17524,9
Paraguay,21/07/2021,447146,879
Peru,21/07/2021,2097811,1798
Philippines,21/07/2021,1524449,6546
Poland,21/07/2021,2881718,124
Portugal,21/07/2021,939622,4376
Qatar,21/07/2021,224638,128
Romania,21/07/2021,1081875,102
Russia,21/07/2021,5955089,23164
Rwanda,21/07/2021,60066,925
Saint Kitts and Nevis,21/07/2021,557,0
Saint Lucia,21/07/2021,5496,12
Saint Vincent and the Grenadines,21/07/2021,2266,3
Samoa,21/07/2021,3,0
San Marino,21/07/2021,5099,0
Sao Tome and Principe,21/07/2021,2417,7
Saudi Arabia,21/07/2021,513284,1142
Senegal,21/07/2021,54297,724
Serbia,21/07/2021,719234,228
Seychelles,21/07/2021,17541,0
Sierra Leone,21/07/2021,6201,3
Singapore,21/07/2021,63621,181
Slovakia,21/07/2021,392185,46
Slovenia,21/07/2021,258397,110
Solomon Islands,21/07/2021,20,0
Somalia,21/07/2021,15162,0
South Africa,21/07/2021,2327472,16240
South Sudan,21/07/2021,10917,0
Spain,21/07/2021,4219723,30587
Sri Lanka,21/07/2021,289577,1604
Sudan,21/07/2021,37138,0
Summer Olympics 2020,21/07/2021,61,0
Suriname,21/07/2021,24490,55
Sweden,21/07/2021,1095758,479
Switzerland,21/07/2021,711016,773
Syria,21/07/2021,25849,4
Taiwan*,21/07/2021,15478,25
Tajikistan,21/07/2021,14291,63
Tanzania,21/07/2021,509,0
Thailand,21/07/2021,439477,13002
Timor-Leste,21/07/2021,10205,31
Togo,21/07/2021,14801,32
Trinidad and Tobago,21/07/2021,36626,272
Tunisia,21/07/2021,555997,1086
Turkey,21/07/2021,5554317,8151
Uganda,21/07/2021,91162,252
Ukraine,21/07/2021,2321081,1195
United Arab Emirates,21/07/2021,665533,1506
United Kingdom,21/07/2021,5586716,44081
Uruguay,21/07/2021,379613,237
US,21/07/2021,34226806,52032
Uzbekistan,21/07/2021,121329,698
Vanuatu,21/07/2021,4,0
Venezuela,21/07/2021,295746,1880
Vietnam,21/07/2021,71144,5537
West Bank and Gaza,21/07/2021,315876,115
Yemen,21/07/2021,6997,5
Zambia,21/07/2021,188573,971
Zimbabwe,21/07/2021,91120,2705
Afghanistan,22/07/2021,143183,769
Albania,22/07/2021,132797,34
Algeria,22/07/2021,158213,1208
Andorra,22/07/2021,14464,85
Angola,22/07/2021,41405,178
Antigua and Barbuda,22/07/2021,1277,2
Argentina,22/07/2021,4812351,13500
Armenia,22/07/2021,228161,225
Australia,22/07/2021,32582,156
Austria,22/07/2021,655197,452
Azerbaijan,22/07/2021,339274,212
Bahamas,22/07/2021,13781,0
Bahrain,22/07/2021,268225,133
Bangladesh,22/07/2021,1140200,3697
Barbados,22/07/2021,4319,17
Belarus,22/07/2021,437664,1069
Belgium,22/07/2021,1112161,3486
Belize,22/07/2021,13893,28
Benin,22/07/2021,8324,80
Bhutan,22/07/2021,2458,2
Bolivia,22/07/2021,466318,967
Bosnia and Herzegovina,22/07/2021,205384,39
Botswana,22/07/2021,97657,5755
Brazil,22/07/2021,19523711,49757
Brunei,22/07/2021,311,6
Bulgaria,22/07/2021,423440,121
Burkina Faso,22/07/2021,13537,0
Burma,22/07/2021,253364,6701
Burundi,22/07/2021,6018,22
Cabo Verde,22/07/2021,33452,57
Cambodia,22/07/2021,70419,811
Cameroon,22/07/2021,81871,404
Canada,22/07/2021,1432606,398
Central African Republic,22/07/2021,7147,0
Chad,22/07/2021,4965,0
Chile,22/07/2021,1604713,1859
China,22/07/2021,104489,49
Colombia,22/07/2021,4692570,12576
Comoros,22/07/2021,4014,3
Congo (Brazzaville),22/07/2021,13050,0
Congo (Kinshasa),22/07/2021,47174,308
Costa Rica,22/07/2021,397469,1802
Cote d'Ivoire,22/07/2021,49386,98
Croatia,22/07/2021,362129,179
Cuba,22/07/2021,308599,7745
Cyprus,22/07/2021,95307,1046
Czechia,22/07/2021,1671933,248
Denmark,22/07/2021,310462,815
Diamond Princess,22/07/2021,712,0
Djibouti,22/07/2021,11628,0
Dominica,22/07/2021,209,3
Dominican Republic,22/07/2021,338902,611
Ecuador,22/07/2021,479784,1169
Egypt,22/07/2021,283906,44
El Salvador,22/07/2021,84144,0
Equatorial Guinea,22/07/2021,8848,0
Eritrea,22/07/2021,6480,7
Estonia,22/07/2021,132179,120
Eswatini,22/07/2021,21880,144
Ethiopia,22/07/2021,278105,146
Fiji,22/07/2021,21361,918
Finland,22/07/2021,101630,404
France,22/07/2021,5996060,22148
Gabon,22/07/2021,25309,0
Gambia,22/07/2021,7161,241
Georgia,22/07/2021,395621,2261
Germany,22/07/2021,3758425,1928
Ghana,22/07/2021,99160,0
Greece,22/07/2021,469042,2601
Grenada,22/07/2021,164,0
Guatemala,22/07/2021,344221,3364
Guinea,22/07/2021,24823,0
Guinea-Bissau,22/07/2021,4117,9
Guyana,22/07/2021,21733,0
Haiti,22/07/2021,19627,64
Holy See,22/07/2021,27,0
Honduras,22/07/2021,285375,1188
Hungary,22/07/2021,809016,71
Iceland,22/07/2021,6967,70
India,22/07/2021,31293062,35342
Indonesia,22/07/2021,3033339,49509
Iran,22/07/2021,3623840,20313
Iraq,22/07/2021,1526943,8106
Ireland,22/07/2021,289139,1188
Israel,22/07/2021,856986,1434
Italy,22/07/2021,4302393,5056
Jamaica,22/07/2021,51542,134
Japan,22/07/2021,858503,5366
Jordan,22/07/2021,763106,400
Kazakhstan,22/07/2021,575267,6352
Kenya,22/07/2021,195111,801
Kiribati,22/07/2021,2,0
"Korea, South",22/07/2021,185733,1630
Kosovo,22/07/2021,107954,28
Kuwait,22/07/2021,389868,987
Kyrgyzstan,22/07/2021,153878,1169
Laos,22/07/2021,4119,256
Latvia,22/07/2021,138344,44
Lebanon,22/07/2021,552871,543
Lesotho,22/07/2021,12679,49
Liberia,22/07/2021,5396,0
Libya,22/07/2021,227433,732
Liechtenstein,22/07/2021,3073,3
Lithuania,22/07/2021,280296,203
Luxembourg,22/07/2021,73309,94
Madagascar,22/07/2021,42561,3
Malawi,22/07/2021,46417,952
Malaysia,22/07/2021,964918,13034
Maldives,22/07/2021,76454,122
Mali,22/07/2021,14527,3
Malta,22/07/2021,33198,166
Marshall Islands,22/07/2021,4,0
Mauritania,22/07/2021,23223,130
Mauritius,22/07/2021,3181,61
Mexico,22/07/2021,2709739,16244
Micronesia,22/07/2021,1,0
Moldova,22/07/2021,258365,128
Monaco,22/07/2021,2744,16
Mongolia,22/07/2021,152539,0
Montenegro,22/07/2021,100865,63
Morocco,22/07/2021,567758,1402
Mozambique,22/07/2021,105866,2153
MS Zaandam,22/07/2021,9,0
Namibia,22/07/2021,114400,495
Nepal,22/07/2021,674726,1855
Netherlands,22/07/2021,1855992,6340
New Zealand,22/07/2021,2856,20
Nicaragua,22/07/2021,9108,0
Niger,22/07/2021,5594,0
Nigeria,22/07/2021,170306,422
North Macedonia,22/07/2021,155981,16
Norway,22/07/2021,135235,266
Oman,22/07/2021,289042,0
Pakistan,22/07/2021,1000034,1425
Palau,22/07/2021,0,0
Panama,22/07/2021,426849,1250
Papua New Guinea,22/07/2021,17581,57
Paraguay,22/07/2021,447864,718
Peru,22/07/2021,2099522,1711
Philippines,22/07/2021,1530266,5817
Poland,22/07/2021,2881840,122
Portugal,22/07/2021,943244,3622
Qatar,22/07/2021,224834,196
Romania,22/07/2021,1081953,78
Russia,22/07/2021,5979027,23938
Rwanda,22/07/2021,61375,1309
Saint Kitts and Nevis,22/07/2021,560,3
Saint Lucia,22/07/2021,5496,0
Saint Vincent and the Grenadines,22/07/2021,2271,5
Samoa,22/07/2021,3,0
San Marino,22/07/2021,5099,0
Sao Tome and Principe,22/07/2021,2417,0
Saudi Arabia,22/07/2021,514446,1162
Senegal,22/07/2021,54820,523
Serbia,22/07/2021,719462,228
Seychelles,22/07/2021,17747,206
Sierra Leone,22/07/2021,6206,5
Singapore,22/07/2021,63791,170
Slovakia,22/07/2021,392219,34
Slovenia,22/07/2021,258468,71
Solomon Islands,22/07/2021,20,0
Somalia,22/07/2021,15162,0
South Africa,22/07/2021,2342330,14858
South Sudan,22/07/2021,10917,0
Spain,22/07/2021,4249258,29535
Sri Lanka,22/07/2021,291298,1721
Sudan,22/07/2021,37138,0
Summer Olympics 2020,22/07/2021,91,30
Suriname,22/07/2021,24573,83
Sweden,22/07/2021,1096341,583
Switzerland,22/07/2021,711877,861
Syria,22/07/2021,25853,4
Taiwan*,22/07/2021,15511,33
Tajikistan,22/07/2021,14359,68
Tanzania,22/07/2021,509,0
Thailand,22/07/2021,453132,13655
Timor-Leste,22/07/2021,10227,22
Togo,22/07/2021,14801,0
Trinidad and Tobago,22/07/2021,36884,258
Tunisia,22/07/2021,558306,2309
Turkey,22/07/2021,5563903,9586
Uganda,22/07/2021,91355,193
Ukraine,22/07/2021,2322340,1259
United Arab Emirates,22/07/2021,667080,1547
United Kingdom,22/07/2021,5626745,40029
Uruguay,22/07/2021,379911,298
US,22/07/2021,34283648,56842
Uzbekistan,22/07/2021,122048,719
Vanuatu,22/07/2021,4,0
Venezuela,22/07/2021,296863,1117
Vietnam,22/07/2021,78269,7125
West Bank and Gaza,22/07/2021,315876,0
Yemen,22/07/2021,7001,4
Zambia,22/07/2021,189731,1158
Zimbabwe,22/07/2021,93421,2301
Afghanistan,23/07/2021,143439,256
Albania,23/07/2021,132828,31
Algeria,23/07/2021,159563,1350
Andorra,23/07/2021,14498,34
Angola,23/07/2021,41629,224
Antigua and Barbuda,23/07/2021,1277,0
Argentina,23/07/2021,4827973,15622
Armenia,23/07/2021,228382,221
Australia,23/07/2021,32753,171
Austria,23/07/2021,655589,392
Azerbaijan,23/07/2021,339645,371
Bahamas,23/07/2021,13781,0
Bahrain,23/07/2021,268338,113
Bangladesh,23/07/2021,1146564,6364
Barbados,23/07/2021,4330,11
Belarus,23/07/2021,438767,1103
Belgium,23/07/2021,1112161,0
Belize,23/07/2021,13917,24
Benin,23/07/2021,8324,0
Bhutan,23/07/2021,2470,12
Bolivia,23/07/2021,467343,1025
Bosnia and Herzegovina,23/07/2021,205420,36
Botswana,23/07/2021,97657,0
Brazil,23/07/2021,19632443,108732
Brunei,23/07/2021,313,2
Bulgaria,23/07/2021,423575,135
Burkina Faso,23/07/2021,13537,0
Burma,23/07/2021,258870,5506
Burundi,23/07/2021,6128,110
Cabo Verde,23/07/2021,33452,0
Cambodia,23/07/2021,71244,825
Cameroon,23/07/2021,82003,132
Canada,23/07/2021,1433200,594
Central African Republic,23/07/2021,7147,0
Chad,23/07/2021,4967,2
Chile,23/07/2021,1606358,1645
China,23/07/2021,104563,74
Colombia,23/07/2021,4705734,13164
Comoros,23/07/2021,4014,0
Congo (Brazzaville),23/07/2021,13117,67
Congo (Kinshasa),23/07/2021,47404,230
Costa Rica,23/07/2021,398608,1139
Cote d'Ivoire,23/07/2021,49473,87
Croatia,23/07/2021,362305,176
Cuba,23/07/2021,316383,7784
Cyprus,23/07/2021,96202,895
Czechia,23/07/2021,1672140,207
Denmark,23/07/2021,311170,708
Diamond Princess,23/07/2021,712,0
Djibouti,23/07/2021,11634,6
Dominica,23/07/2021,209,0
Dominican Republic,23/07/2021,339302,400
Ecuador,23/07/2021,480720,936
Egypt,23/07/2021,283947,41
El Salvador,23/07/2021,84691,547
Equatorial Guinea,23/07/2021,8863,15
Eritrea,23/07/2021,6491,11
Estonia,23/07/2021,132262,83
Eswatini,23/07/2021,22156,276
Ethiopia,23/07/2021,278233,128
Fiji,23/07/2021,21829,468
Finland,23/07/2021,102042,412
France,23/07/2021,6015469,19409
Gabon,23/07/2021,25325,16
Gambia,23/07/2021,7161,0
Georgia,23/07/2021,398081,2460
Germany,23/07/2021,3760291,1866
Ghana,23/07/2021,100250,1090
Greece,23/07/2021,471894,2852
Grenada,23/07/2021,164,0
Guatemala,23/07/2021,347496,3275
Guinea,23/07/2021,24878,55
Guinea-Bissau,23/07/2021,4148,31
Guyana,23/07/2021,21850,117
Haiti,23/07/2021,19762,135
Holy See,23/07/2021,27,0
Honduras,23/07/2021,286635,1260
Hungary,23/07/2021,809101,85
Iceland,23/07/2021,7054,87
India,23/07/2021,31293062,0
Indonesia,23/07/2021,3082410,49071
Iran,23/07/2021,3645654,21814
Iraq,23/07/2021,1535848,8905
Ireland,23/07/2021,290525,1386
Israel,23/07/2021,857977,991
Italy,23/07/2021,4307535,5142
Jamaica,23/07/2021,51686,144
Japan,23/07/2021,862585,4082
Jordan,23/07/2021,763437,331
